station,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,daylightmins,tminsq,tmaxsq,tavgsq,departsq,wetbulbsq,heatsq,coolsq,preciptotalsq,resultspeedsq,resultdirsq,avgspeedsq,daylightminssq
1,2013-09-30 00:00:00,74,47,61.0,2.0,49,55.0,4.0,0.0,1900-01-01 05:47:00,1900-01-01 17:35:00,0.0,29.21,29.93,5.8,19,6.2,2013,9,30,708.0,2209,5476,3721.0,4.0,3025.0,16.0,0.0,0.0,33.64,361,38.440000000000005,501264.0
1,2013-10-01 00:00:00,79,62,71.0,13.0,62,65.0,0.0,6.0,1900-01-01 05:48:00,1900-01-01 17:34:00,0.0,29.21,29.92,12.5,22,12.2,2013,10,1,706.0,3844,6241,5041.0,169.0,4225.0,0.0,36.0,0.0,156.25,484,148.83999999999997,498436.0
1,2013-10-02 00:00:00,76,62,69.0,11.0,50,59.0,0.0,4.0,1900-01-01 05:49:00,1900-01-01 17:32:00,0.0,29.31,30.02,4.7,7,6.4,2013,10,2,703.0,3844,5776,4761.0,121.0,3481.0,0.0,16.0,0.0,22.090000000000003,49,40.96000000000001,494209.0
1,2013-10-03 00:00:00,78,60,69.0,12.0,65,67.0,0.0,4.0,1900-01-01 05:50:00,1900-01-01 17:30:00,0.12,29.19,29.91,7.4,19,7.9,2013,10,3,700.0,3600,6084,4761.0,144.0,4489.0,0.0,16.0,0.0144,54.760000000000005,361,62.410000000000004,490000.0
1,2013-10-04 00:00:00,74,65,70.0,13.0,65,66.0,0.0,5.0,1900-01-01 05:52:00,1900-01-01 17:29:00,0.0,29.23,29.94,2.6,12,6.2,2013,10,4,697.0,4225,5476,4900.0,169.0,4356.0,0.0,25.0,0.0,6.760000000000001,144,38.440000000000005,485809.0
1,2013-10-05 00:00:00,80,61,71.0,14.0,66,68.0,0.0,6.0,1900-01-01 05:53:00,1900-01-01 17:27:00,0.82,29.11,29.84,5.2,19,6.4,2013,10,5,694.0,3721,6400,5041.0,196.0,4624.0,0.0,36.0,0.6723999999999999,27.040000000000003,361,40.96000000000001,481636.0
1,2013-10-06 00:00:00,64,45,55.0,-1.0,44,49.0,10.0,0.0,1900-01-01 05:54:00,1900-01-01 17:25:00,0.09,29.02,29.75,8.7,25,9.5,2013,10,6,691.0,2025,4096,3025.0,1.0,2401.0,100.0,0.0,0.0081,75.68999999999998,625,90.25,477481.0
1,2013-10-07 00:00:00,68,45,57.0,1.0,45,50.0,8.0,0.0,1900-01-01 05:55:00,1900-01-01 17:24:00,0.0,29.23,29.92,6.1,28,9.0,2013,10,7,689.0,2025,4624,3249.0,1.0,2500.0,64.0,0.0,0.0,37.209999999999994,784,81.0,474721.0
1,2013-10-08 00:00:00,75,43,59.0,3.0,48,53.0,6.0,0.0,1900-01-01 05:56:00,1900-01-01 17:22:00,0.0,29.42,30.13,4.7,18,5.6,2013,10,8,686.0,1849,5625,3481.0,9.0,2809.0,36.0,0.0,0.0,22.090000000000003,324,31.359999999999996,470596.0
1,2013-10-09 00:00:00,71,48,60.0,5.0,47,53.0,5.0,0.0,1900-01-01 05:57:00,1900-01-01 17:20:00,0.0,29.45,30.18,3.6,12,4.6,2013,10,9,683.0,2304,5041,3600.0,25.0,2809.0,25.0,0.0,0.0,12.96,144,21.159999999999997,466489.0
1,2013-10-10 00:00:00,74,46,60.0,5.0,50,55.0,5.0,0.0,1900-01-01 05:58:00,1900-01-01 17:19:00,0.0,29.37,30.11,2.9,13,3.9,2013,10,10,681.0,2116,5476,3600.0,25.0,3025.0,25.0,0.0,0.0,8.41,169,15.209999999999999,463761.0
1,2013-10-11 00:00:00,76,51,64.0,10.0,51,56.0,1.0,0.0,1900-01-01 05:59:00,1900-01-01 17:17:00,0.0,29.28,30.02,7.3,14,7.7,2013,10,11,678.0,2601,5776,4096.0,100.0,3136.0,1.0,0.0,0.0,53.29,196,59.290000000000006,459684.0
1,2013-10-12 00:00:00,73,46,60.0,6.0,54,57.0,5.0,0.0,1900-01-01 06:00:00,1900-01-01 17:15:00,0.12,29.32,30.02,5.7,21,7.4,2013,10,12,675.0,2116,5329,3600.0,36.0,3249.0,25.0,0.0,0.0144,32.49,441,54.760000000000005,455625.0
1,2013-10-13 00:00:00,64,44,54.0,1.0,41,48.0,11.0,0.0,1900-01-01 06:02:00,1900-01-01 17:14:00,0.0,29.62,30.32,5.3,32,6.6,2013,10,13,672.0,1936,4096,2916.0,1.0,2304.0,121.0,0.0,0.0,28.09,1024,43.559999999999995,451584.0
1,2013-10-14 00:00:00,62,42,52.0,-1.0,44,49.0,13.0,0.0,1900-01-01 06:03:00,1900-01-01 17:12:00,0.0,29.53,30.29,6.6,8,8.4,2013,10,14,669.0,1764,3844,2704.0,1.0,2401.0,169.0,0.0,0.0,43.559999999999995,64,70.56,447561.0
1,2013-10-15 00:00:00,64,49,57.0,4.0,51,54.0,8.0,0.0,1900-01-01 06:04:00,1900-01-01 17:11:00,0.07,29.14,29.91,7.6,19,10.6,2013,10,15,667.0,2401,4096,3249.0,16.0,2916.0,64.0,0.0,0.004900000000000001,57.76,361,112.36,444889.0
1,2013-10-16 00:00:00,54,47,51.0,-1.0,45,48.0,14.0,0.0,1900-01-01 06:05:00,1900-01-01 17:09:00,0.0,29.16,29.89,10.5,25,10.8,2013,10,16,664.0,2209,2916,2601.0,1.0,2304.0,196.0,0.0,0.0,110.25,625,116.64000000000001,440896.0
1,2013-10-17 00:00:00,53,40,47.0,-5.0,44,46.0,18.0,0.0,1900-01-01 06:06:00,1900-01-01 17:07:00,0.29,29.12,29.86,6.1,26,6.9,2013,10,17,661.0,1600,2809,2209.0,25.0,2116.0,324.0,0.0,0.0841,37.209999999999994,676,47.61000000000001,436921.0
1,2013-10-18 00:00:00,50,39,45.0,-6.0,40,43.0,20.0,0.0,1900-01-01 06:07:00,1900-01-01 17:06:00,0.0,29.18,29.91,8.3,26,8.7,2013,10,18,659.0,1521,2500,2025.0,36.0,1849.0,400.0,0.0,0.0,68.89000000000001,676,75.68999999999998,434281.0
1,2013-10-19 00:00:00,54,42,48.0,-3.0,37,42.0,17.0,0.0,1900-01-01 06:08:00,1900-01-01 17:04:00,0.01,29.1,29.83,8.9,25,9.2,2013,10,19,656.0,1764,2916,2304.0,9.0,1764.0,289.0,0.0,0.0001,79.21000000000001,625,84.63999999999999,430336.0
1,2013-10-20 00:00:00,61,36,49.0,-1.0,42,46.0,16.0,0.0,1900-01-01 06:10:00,1900-01-01 17:03:00,0.01,29.07,29.8,5.1,20,6.1,2013,10,20,653.0,1296,3721,2401.0,1.0,2116.0,256.0,0.0,0.0001,26.009999999999998,400,37.209999999999994,426409.0
1,2013-10-21 00:00:00,55,33,44.0,-6.0,31,38.0,21.0,0.0,1900-01-01 06:11:00,1900-01-01 17:01:00,0.0,29.19,29.9,10.8,27,11.5,2013,10,21,650.0,1089,3025,1936.0,36.0,1444.0,441.0,0.0,0.0,116.64000000000001,729,132.25,422500.0
1,2013-10-22 00:00:00,42,29,36.0,-14.0,31,34.0,29.0,0.0,1900-01-01 06:12:00,1900-01-01 17:00:00,0.0,29.21,29.95,5.4,26,6.1,2013,10,22,648.0,841,1764,1296.0,196.0,1156.0,841.0,0.0,0.0,29.160000000000004,676,37.209999999999994,419904.0
1,2013-10-23 00:00:00,46,32,39.0,-10.0,27,34.0,26.0,0.0,1900-01-01 06:13:00,1900-01-01 16:58:00,0.0,29.24,29.98,9.2,30,10.0,2013,10,23,645.0,1024,2116,1521.0,100.0,1156.0,676.0,0.0,0.0,84.63999999999999,900,100.0,416025.0
1,2013-10-24 00:00:00,44,31,38.0,-11.0,25,33.0,27.0,0.0,1900-01-01 06:14:00,1900-01-01 16:57:00,0.0,29.45,30.16,10.3,30,10.9,2013,10,24,643.0,961,1936,1444.0,121.0,1089.0,729.0,0.0,0.0,106.09000000000002,900,118.81,413449.0
1,2013-10-25 00:00:00,51,29,40.0,-8.0,26,35.0,25.0,0.0,1900-01-01 06:16:00,1900-01-01 16:56:00,0.0,29.47,30.24,10.8,24,11.7,2013,10,25,640.0,841,2601,1600.0,64.0,1225.0,625.0,0.0,0.0,116.64000000000001,576,136.89,409600.0
1,2013-10-26 00:00:00,55,37,46.0,-2.0,29,39.0,19.0,0.0,1900-01-01 06:17:00,1900-01-01 16:54:00,0.0,29.22,29.96,10.9,27,14.2,2013,10,26,637.0,1369,3025,2116.0,4.0,1521.0,361.0,0.0,0.0,118.81,729,201.64,405769.0
1,2013-10-27 00:00:00,54,29,42.0,-6.0,29,37.0,23.0,0.0,1900-01-01 06:18:00,1900-01-01 16:53:00,0.0,29.28,30.02,6.3,23,6.6,2013,10,27,635.0,841,2916,1764.0,36.0,1369.0,529.0,0.0,0.0,39.69,529,43.559999999999995,403225.0
1,2013-10-28 00:00:00,53,35,44.0,-3.0,37,41.0,21.0,0.0,1900-01-01 06:19:00,1900-01-01 16:51:00,0.0,29.54,30.26,9.0,4,9.4,2013,10,28,632.0,1225,2809,1936.0,9.0,1681.0,441.0,0.0,0.0,81.0,16,88.36000000000001,399424.0
1,2013-10-29 00:00:00,57,42,50.0,3.0,40,45.0,15.0,0.0,1900-01-01 06:20:00,1900-01-01 16:50:00,0.0,29.49,30.25,6.1,10,7.5,2013,10,29,630.0,1764,3249,2500.0,9.0,2025.0,225.0,0.0,0.0,37.209999999999994,100,56.25,396900.0
1,2013-10-30 00:00:00,63,43,53.0,7.0,52,53.0,12.0,0.0,1900-01-01 06:22:00,1900-01-01 16:49:00,0.55,29.22,30.0,6.6,15,7.5,2013,10,30,627.0,1849,3969,2809.0,49.0,2809.0,144.0,0.0,0.30250000000000005,43.559999999999995,225,56.25,393129.0
1,2013-10-31 00:00:00,64,46,55.0,9.0,56,57.0,10.0,0.0,1900-01-01 06:23:00,1900-01-01 16:47:00,1.04,28.69,29.45,9.4,24,11.5,2013,10,31,624.0,2116,4096,3025.0,81.0,3249.0,100.0,0.0,1.0816000000000001,88.36000000000001,576,132.25,389376.0
1,2014-05-01 00:00:00,49,42,46.0,-7.0,38,42.0,19.0,0.0,1900-01-01 04:48:00,1900-01-01 18:49:00,0.09,29.02,29.74,13.5,24,13.4,2014,5,1,841.0,1764,2401,2116.0,49.0,1764.0,361.0,0.0,0.0081,182.25,576,179.56,707281.0
1,2014-05-02 00:00:00,53,46,50.0,-4.0,39,45.0,15.0,0.0,1900-01-01 04:47:00,1900-01-01 18:50:00,0.0,29.03,29.77,10.2,24,11.5,2014,5,2,843.0,2116,2809,2500.0,16.0,2025.0,225.0,0.0,0.0,104.03999999999999,576,132.25,710649.0
1,2014-05-03 00:00:00,67,46,57.0,3.0,37,48.0,8.0,0.0,1900-01-01 04:46:00,1900-01-01 18:51:00,0.0,29.07,29.77,13.8,28,14.7,2014,5,3,845.0,2116,4489,3249.0,9.0,2304.0,64.0,0.0,0.0,190.44000000000003,784,216.08999999999997,714025.0
1,2014-05-04 00:00:00,58,44,51.0,-3.0,29,41.0,14.0,0.0,1900-01-01 04:44:00,1900-01-01 18:52:00,0.0,29.31,30.01,4.8,3,10.0,2014,5,4,848.0,1936,3364,2601.0,9.0,1681.0,196.0,0.0,0.0,23.04,9,100.0,719104.0
1,2014-05-05 00:00:00,55,43,49.0,-6.0,34,42.0,16.0,0.0,1900-01-01 04:43:00,1900-01-01 18:53:00,0.05,29.26,29.98,12.6,5,13.1,2014,5,5,850.0,1849,3025,2401.0,36.0,1764.0,256.0,0.0,0.0025000000000000005,158.76,25,171.60999999999999,722500.0
1,2014-05-06 00:00:00,63,41,52.0,-3.0,34,45.0,13.0,0.0,1900-01-01 04:42:00,1900-01-01 18:55:00,0.0,29.21,29.95,12.6,7,13.7,2014,5,6,853.0,1681,3969,2704.0,9.0,2025.0,169.0,0.0,0.0,158.76,49,187.68999999999997,727609.0
1,2014-05-07 00:00:00,78,48,63.0,8.0,42,50.0,2.0,0.0,1900-01-01 04:41:00,1900-01-01 18:56:00,0.0,29.1,29.82,7.5,8,8.9,2014,5,7,855.0,2304,6084,3969.0,64.0,2500.0,4.0,0.0,0.0,56.25,64,79.21000000000001,731025.0
1,2014-05-08 00:00:00,89,51,70.0,14.0,55,63.0,0.0,5.0,1900-01-01 04:39:00,1900-01-01 18:57:00,0.1,29.08,29.8,13.7,21,14.2,2014,5,8,858.0,2601,7921,4900.0,196.0,3969.0,0.0,25.0,0.010000000000000002,187.68999999999997,441,201.64,736164.0
1,2014-05-09 00:00:00,73,54,64.0,8.0,52,58.0,1.0,0.0,1900-01-01 04:38:00,1900-01-01 18:58:00,1.03,29.03,29.74,13.2,24,16.0,2014,5,9,860.0,2916,5329,4096.0,64.0,3364.0,1.0,0.0,1.0609,174.23999999999998,576,256.0,739600.0
1,2014-05-10 00:00:00,77,47,62.0,6.0,42,52.0,3.0,0.0,1900-01-01 04:37:00,1900-01-01 18:59:00,0.0,29.19,29.91,2.9,25,6.9,2014,5,10,862.0,2209,5929,3844.0,36.0,2704.0,9.0,0.0,0.0,8.41,625,47.61000000000001,743044.0
1,2014-05-11 00:00:00,81,52,67.0,10.0,53,59.0,0.0,2.0,1900-01-01 04:36:00,1900-01-01 19:00:00,0.12,29.19,29.91,7.6,16,8.9,2014,5,11,864.0,2704,6561,4489.0,100.0,3481.0,0.0,4.0,0.0144,57.76,256,79.21000000000001,746496.0
1,2014-05-12 00:00:00,84,64,74.0,17.0,64,67.0,0.0,9.0,1900-01-01 04:35:00,1900-01-01 19:01:00,2.09,29.13,29.85,6.6,19,12.0,2014,5,12,866.0,4096,7056,5476.0,289.0,4489.0,0.0,81.0,4.368099999999999,43.559999999999995,361,144.0,749956.0
1,2014-05-13 00:00:00,67,52,60.0,2.0,53,56.0,5.0,0.0,1900-01-01 04:34:00,1900-01-01 19:02:00,0.12,29.29,29.98,9.5,26,12.3,2014,5,13,868.0,2704,4489,3600.0,4.0,3136.0,25.0,0.0,0.0144,90.25,676,151.29000000000002,753424.0
1,2014-05-14 00:00:00,56,44,50.0,-8.0,39,46.0,15.0,0.0,1900-01-01 04:33:00,1900-01-01 19:03:00,0.02,29.36,30.09,10.9,2,12.0,2014,5,14,870.0,1936,3136,2500.0,64.0,2116.0,225.0,0.0,0.0004,118.81,4,144.0,756900.0
1,2014-05-15 00:00:00,55,40,48.0,-10.0,35,41.0,17.0,0.0,1900-01-01 04:32:00,1900-01-01 19:04:00,0.19,29.26,30.0,10.3,1,13.6,2014,5,15,872.0,1600,3025,2304.0,100.0,1681.0,289.0,0.0,0.0361,106.09000000000002,1,184.95999999999998,760384.0
1,2014-05-16 00:00:00,46,37,42.0,-17.0,34,38.0,23.0,0.0,1900-01-01 04:31:00,1900-01-01 19:05:00,0.1,29.33,30.05,4.9,6,8.0,2014,5,16,874.0,1369,2116,1764.0,289.0,1444.0,529.0,0.0,0.010000000000000002,24.010000000000005,36,64.0,763876.0
1,2014-05-17 00:00:00,60,39,50.0,-9.0,33,42.0,15.0,0.0,1900-01-01 04:30:00,1900-01-01 19:06:00,0.0,29.4,30.12,7.7,26,8.5,2014,5,17,876.0,1521,3600,2500.0,81.0,1764.0,225.0,0.0,0.0,59.290000000000006,676,72.25,767376.0
1,2014-05-18 00:00:00,69,47,58.0,-2.0,37,48.0,7.0,0.0,1900-01-01 04:29:00,1900-01-01 19:07:00,0.0,29.47,30.19,9.8,22,10.5,2014,5,18,878.0,2209,4761,3364.0,4.0,2304.0,49.0,0.0,0.0,96.04000000000002,484,110.25,770884.0
1,2014-05-19 00:00:00,69,45,57.0,-3.0,40,50.0,8.0,0.0,1900-01-01 04:28:00,1900-01-01 19:08:00,0.0,29.34,30.1,12.7,16,13.3,2014,5,19,880.0,2025,4761,3249.0,9.0,2500.0,64.0,0.0,0.0,161.29,256,176.89000000000001,774400.0
1,2014-05-20 00:00:00,85,62,74.0,13.0,58,63.0,0.0,9.0,1900-01-01 04:27:00,1900-01-01 19:09:00,0.82,29.12,29.86,9.9,20,11.1,2014,5,20,882.0,3844,7225,5476.0,169.0,3969.0,0.0,81.0,0.6723999999999999,98.01,400,123.21,777924.0
1,2014-05-21 00:00:00,86,63,75.0,14.0,55,63.0,0.0,10.0,1900-01-01 04:26:00,1900-01-01 19:10:00,0.01,29.16,29.86,4.4,31,7.5,2014,5,21,884.0,3969,7396,5625.0,196.0,3969.0,0.0,100.0,0.0001,19.360000000000003,961,56.25,781456.0
1,2014-05-22 00:00:00,70,53,62.0,1.0,47,54.0,3.0,0.0,1900-01-01 04:25:00,1900-01-01 19:11:00,0.0,29.36,30.06,4.0,5,6.8,2014,5,22,886.0,2809,4900,3844.0,1.0,2916.0,9.0,0.0,0.0,16.0,25,46.239999999999995,784996.0
1,2014-05-23 00:00:00,69,48,59.0,-2.0,43,51.0,6.0,0.0,1900-01-01 04:25:00,1900-01-01 19:12:00,0.0,29.47,30.18,6.2,5,6.5,2014,5,23,887.0,2304,4761,3481.0,4.0,2601.0,36.0,0.0,0.0,38.440000000000005,25,42.25,786769.0
1,2014-05-24 00:00:00,74,47,61.0,-1.0,42,52.0,4.0,0.0,1900-01-01 04:24:00,1900-01-01 19:13:00,0.0,29.44,30.18,3.9,6,5.2,2014,5,24,889.0,2209,5476,3721.0,1.0,2704.0,16.0,0.0,0.0,15.209999999999999,36,27.040000000000003,790321.0
1,2014-05-25 00:00:00,83,50,67.0,5.0,46,56.0,0.0,2.0,1900-01-01 04:23:00,1900-01-01 19:14:00,0.0,29.35,30.08,2.3,15,5.0,2014,5,25,891.0,2500,6889,4489.0,25.0,3136.0,0.0,4.0,0.0,5.289999999999999,225,25.0,793881.0
1,2014-05-26 00:00:00,87,61,74.0,12.0,59,65.0,0.0,9.0,1900-01-01 04:22:00,1900-01-01 19:15:00,0.0,29.25,29.98,5.9,21,7.5,2014,5,26,893.0,3721,7569,5476.0,144.0,4225.0,0.0,81.0,0.0,34.81,441,56.25,797449.0
1,2014-05-27 00:00:00,85,58,72.0,10.0,61,65.0,0.0,7.0,1900-01-01 04:22:00,1900-01-01 19:16:00,0.21,29.21,29.91,5.3,25,10.0,2014,5,27,894.0,3364,7225,5184.0,100.0,4225.0,0.0,49.0,0.04409999999999999,28.09,625,100.0,799236.0
1,2014-05-28 00:00:00,71,56,64.0,1.0,49,55.0,1.0,0.0,1900-01-01 04:21:00,1900-01-01 19:16:00,0.03,29.29,30.0,9.1,4,9.3,2014,5,28,895.0,3136,5041,4096.0,1.0,3025.0,1.0,0.0,0.0009,82.80999999999999,16,86.49000000000001,801025.0
1,2014-05-29 00:00:00,76,54,65.0,1.0,51,57.0,0.0,0.0,1900-01-01 04:21:00,1900-01-01 19:17:00,0.0,29.38,30.09,8.4,5,9.0,2014,5,29,896.0,2916,5776,4225.0,1.0,3249.0,0.0,0.0,0.0,70.56,25,81.0,802816.0
1,2014-05-30 00:00:00,79,53,66.0,2.0,49,57.0,0.0,1.0,1900-01-01 04:20:00,1900-01-01 19:18:00,0.0,29.44,30.15,6.1,6,7.0,2014,5,30,898.0,2809,6241,4356.0,4.0,3249.0,0.0,1.0,0.0,37.209999999999994,36,49.0,806404.0
1,2014-05-31 00:00:00,88,54,71.0,7.0,50,59.0,0.0,6.0,1900-01-01 04:20:00,1900-01-01 19:19:00,0.0,29.39,30.12,5.8,12,8.0,2014,5,31,899.0,2916,7744,5041.0,49.0,3481.0,0.0,36.0,0.0,33.64,144,64.0,808201.0
1,2014-06-01 00:00:00,90,63,77.0,13.0,59,66.0,0.0,12.0,1900-01-01 04:19:00,1900-01-01 19:20:00,0.0,29.24,29.96,12.9,18,13.0,2014,6,1,901.0,3969,8100,5929.0,169.0,4356.0,0.0,144.0,0.0,166.41,324,169.0,811801.0
1,2014-06-02 00:00:00,83,68,76.0,12.0,62,67.0,0.0,11.0,1900-01-01 04:19:00,1900-01-01 19:20:00,0.14,29.11,29.83,13.2,22,14.6,2014,6,2,901.0,4624,6889,5776.0,144.0,4489.0,0.0,121.0,0.019600000000000003,174.23999999999998,484,213.16,811801.0
1,2014-06-03 00:00:00,81,66,74.0,10.0,50,60.0,0.0,9.0,1900-01-01 04:18:00,1900-01-01 19:21:00,0.0,29.18,29.89,7.2,28,9.8,2014,6,3,903.0,4356,6561,5476.0,100.0,3600.0,0.0,81.0,0.0,51.84,784,96.04000000000002,815409.0
1,2014-06-04 00:00:00,70,55,63.0,-1.0,53,57.0,2.0,0.0,1900-01-01 04:18:00,1900-01-01 19:22:00,0.19,29.13,29.85,7.8,6,9.3,2014,6,4,904.0,3025,4900,3969.0,1.0,3249.0,4.0,0.0,0.0361,60.839999999999996,36,86.49000000000001,817216.0
1,2014-06-05 00:00:00,76,52,64.0,-1.0,42,53.0,1.0,0.0,1900-01-01 04:17:00,1900-01-01 19:23:00,0.0,29.23,29.95,5.0,6,6.0,2014,6,5,906.0,2704,5776,4096.0,1.0,2809.0,1.0,0.0,0.0,25.0,36,36.0,820836.0
1,2014-06-06 00:00:00,81,49,65.0,-1.0,40,54.0,0.0,0.0,1900-01-01 04:17:00,1900-01-01 19:23:00,0.0,29.26,29.98,3.9,11,4.9,2014,6,6,906.0,2401,6561,4225.0,1.0,2916.0,0.0,0.0,0.0,15.209999999999999,121,24.010000000000005,820836.0
1,2014-06-07 00:00:00,84,57,71.0,5.0,50,59.0,0.0,6.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.08,29.18,29.91,3.3,9,7.7,2014,6,7,907.0,3249,7056,5041.0,25.0,3481.0,0.0,36.0,0.0064,10.889999999999999,81,59.290000000000006,822649.0
1,2014-06-08 00:00:00,72,54,63.0,-3.0,44,53.0,2.0,0.0,1900-01-01 04:17:00,1900-01-01 19:25:00,0.23,29.28,29.98,13.9,2,14.1,2014,6,8,908.0,2916,5184,3969.0,9.0,2809.0,4.0,0.0,0.0529,193.21,4,198.81,824464.0
1,2014-06-09 00:00:00,78,55,67.0,1.0,48,55.0,0.0,2.0,1900-01-01 04:16:00,1900-01-01 19:25:00,0.0,29.24,29.96,7.7,4,8.5,2014,6,9,909.0,3025,6084,4489.0,1.0,3025.0,0.0,4.0,0.0,59.290000000000006,16,72.25,826281.0
1,2014-06-10 00:00:00,66,56,61.0,-6.0,51,55.0,4.0,0.0,1900-01-01 04:16:00,1900-01-01 19:26:00,1.26,29.12,29.87,10.0,3,10.3,2014,6,10,910.0,3136,4356,3721.0,36.0,3025.0,16.0,0.0,1.5876000000000001,100.0,9,106.09000000000002,828100.0
1,2014-06-11 00:00:00,67,57,62.0,-5.0,55,58.0,3.0,0.0,1900-01-01 04:16:00,1900-01-01 19:26:00,0.52,29.0,29.71,6.4,34,7.4,2014,6,11,910.0,3249,4489,3844.0,25.0,3364.0,9.0,0.0,0.27040000000000003,40.96000000000001,1156,54.760000000000005,828100.0
1,2014-06-12 00:00:00,79,58,69.0,1.0,56,62.0,0.0,4.0,1900-01-01 04:16:00,1900-01-01 19:27:00,0.0,29.08,29.78,8.6,27,10.0,2014,6,12,911.0,3364,6241,4761.0,1.0,3844.0,0.0,16.0,0.0,73.96,729,100.0,829921.0
1,2014-06-13 00:00:00,75,55,65.0,-3.0,41,52.0,0.0,0.0,1900-01-01 04:16:00,1900-01-01 19:27:00,0.0,29.26,29.96,6.4,31,9.8,2014,6,13,911.0,3025,5625,4225.0,9.0,2704.0,0.0,0.0,0.0,40.96000000000001,961,96.04000000000002,829921.0
1,2014-06-14 00:00:00,79,52,66.0,-2.0,43,55.0,0.0,1.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.31,30.03,7.8,17,8.3,2014,6,14,912.0,2704,6241,4356.0,4.0,3025.0,0.0,1.0,0.0,60.839999999999996,289,68.89000000000001,831744.0
1,2014-06-15 00:00:00,84,60,72.0,4.0,55,63.0,0.0,7.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.17,29.89,14.3,19,15.7,2014,6,15,912.0,3600,7056,5184.0,16.0,3969.0,0.0,49.0,0.0,204.49,361,246.48999999999998,831744.0
1,2014-06-16 00:00:00,88,67,78.0,9.0,61,67.0,0.0,13.0,1900-01-01 04:16:00,1900-01-01 19:29:00,0.0,29.24,29.97,7.4,21,8.7,2014,6,16,913.0,4489,7744,6084.0,81.0,4489.0,0.0,169.0,0.0,54.760000000000005,441,75.68999999999998,833569.0
1,2014-06-17 00:00:00,91,77,84.0,15.0,64,70.0,0.0,19.0,1900-01-01 04:16:00,1900-01-01 19:29:00,0.0,29.15,29.86,9.1,22,12.6,2014,6,17,913.0,5929,8281,7056.0,225.0,4900.0,0.0,361.0,0.0,82.80999999999999,484,158.76,833569.0
1,2014-06-18 00:00:00,82,61,72.0,2.0,63,66.0,0.0,7.0,1900-01-01 04:16:00,1900-01-01 19:29:00,0.65,29.24,29.93,2.0,23,10.2,2014,6,18,913.0,3721,6724,5184.0,4.0,4356.0,0.0,49.0,0.42250000000000004,4.0,529,104.03999999999999,833569.0
1,2014-06-19 00:00:00,79,59,69.0,-1.0,61,64.0,0.0,4.0,1900-01-01 04:16:00,1900-01-01 19:30:00,0.32,29.33,30.04,6.0,7,8.2,2014,6,19,914.0,3481,6241,4761.0,1.0,4096.0,0.0,16.0,0.1024,36.0,49,67.24,835396.0
1,2014-06-20 00:00:00,85,63,74.0,4.0,63,67.0,0.0,9.0,1900-01-01 04:16:00,1900-01-01 19:30:00,0.01,29.23,29.94,2.6,30,8.5,2014,6,20,914.0,3969,7225,5476.0,16.0,4489.0,0.0,81.0,0.0001,6.760000000000001,900,72.25,835396.0
1,2014-06-21 00:00:00,84,60,72.0,2.0,62,65.0,0.0,7.0,1900-01-01 04:16:00,1900-01-01 19:30:00,1.28,29.21,29.92,0.7,17,7.3,2014,6,21,914.0,3600,7056,5184.0,4.0,4225.0,0.0,49.0,1.6384,0.48999999999999994,289,53.29,835396.0
1,2014-06-22 00:00:00,82,63,73.0,3.0,61,64.0,0.0,8.0,1900-01-01 04:17:00,1900-01-01 19:31:00,0.0,29.16,29.88,4.4,7,4.9,2014,6,22,914.0,3969,6724,5329.0,9.0,4096.0,0.0,64.0,0.0,19.360000000000003,49,24.010000000000005,835396.0
1,2014-06-23 00:00:00,81,66,74.0,4.0,65,68.0,0.0,9.0,1900-01-01 04:17:00,1900-01-01 19:31:00,0.05,29.11,29.83,2.9,22,5.5,2014,6,23,914.0,4356,6561,5476.0,16.0,4624.0,0.0,81.0,0.0025000000000000005,8.41,484,30.25,835396.0
1,2014-06-24 00:00:00,87,70,79.0,8.0,65,69.0,0.0,14.0,1900-01-01 04:17:00,1900-01-01 19:31:00,0.41,29.15,29.85,0.8,36,4.7,2014,6,24,914.0,4900,7569,6241.0,64.0,4761.0,0.0,196.0,0.16809999999999997,0.6400000000000001,1296,22.090000000000003,835396.0
1,2014-06-25 00:00:00,80,59,70.0,-1.0,58,61.0,0.0,5.0,1900-01-01 04:17:00,1900-01-01 19:31:00,0.0,29.28,29.98,6.8,4,7.3,2014,6,25,914.0,3481,6400,4900.0,1.0,3721.0,0.0,25.0,0.0,46.239999999999995,16,53.29,835396.0
1,2014-06-26 00:00:00,78,59,69.0,-2.0,57,61.0,0.0,4.0,1900-01-01 04:18:00,1900-01-01 19:31:00,0.0,29.34,30.04,6.2,5,6.8,2014,6,26,913.0,3481,6084,4761.0,4.0,3721.0,0.0,16.0,0.0,38.440000000000005,25,46.239999999999995,833569.0
1,2014-06-27 00:00:00,88,59,74.0,3.0,62,67.0,0.0,9.0,1900-01-01 04:18:00,1900-01-01 19:31:00,0.0,29.28,30.0,7.9,16,9.8,2014,6,27,913.0,3481,7744,5476.0,9.0,4489.0,0.0,81.0,0.0,62.410000000000004,256,96.04000000000002,833569.0
