station,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,daylightmins,tminsq,tmaxsq,tavgsq,departsq,wetbulbsq,heatsq,coolsq,preciptotalsq,resultspeedsq,resultdirsq,avgspeedsq,daylightminssq
1,2014-06-23 00:00:00,81,66,74.0,4.0,65,68.0,0.0,9.0,1900-01-01 04:17:00,1900-01-01 19:31:00,0.05,29.11,29.83,2.9,22,5.5,2014,6,23,914.0,4356,6561,5476.0,16.0,4624.0,0.0,81.0,0.0025000000000000005,8.41,484,30.25,835396.0
2,2014-06-23 00:00:00,84,69,77.0,4.0,69,71.0,0.0,12.0,1900-01-01 04:17:00,1900-01-01 19:31:00,0.16,29.18,29.82,1.9,22,5.5,2014,6,23,914.0,4761,7056,5929.0,16.0,5041.0,0.0,144.0,0.0256,3.61,484,30.25,835396.0
1,2014-06-24 00:00:00,87,70,79.0,8.0,65,69.0,0.0,14.0,1900-01-01 04:17:00,1900-01-01 19:31:00,0.41,29.15,29.85,0.8,36,4.7,2014,6,24,914.0,4900,7569,6241.0,64.0,4761.0,0.0,196.0,0.16809999999999997,0.6400000000000001,1296,22.090000000000003,835396.0
2,2014-06-24 00:00:00,85,70,78.0,8.0,70,72.0,0.0,13.0,1900-01-01 04:17:00,1900-01-01 19:31:00,1.15,29.21,29.83,0.9,15,5.7,2014,6,24,914.0,4900,7225,6084.0,64.0,5184.0,0.0,169.0,1.3224999999999998,0.81,225,32.49,835396.0
1,2014-06-25 00:00:00,80,59,70.0,-1.0,58,61.0,0.0,5.0,1900-01-01 04:17:00,1900-01-01 19:31:00,0.0,29.28,29.98,6.8,4,7.3,2014,6,25,914.0,3481,6400,4900.0,1.0,3721.0,0.0,25.0,0.0,46.239999999999995,16,53.29,835396.0
2,2014-06-25 00:00:00,79,62,71.0,-1.0,63,65.0,0.0,6.0,1900-01-01 04:17:00,1900-01-01 19:31:00,0.02,29.34,29.96,5.3,4,6.2,2014,6,25,914.0,3844,6241,5041.0,1.0,4225.0,0.0,36.0,0.0004,28.09,16,38.440000000000005,835396.0
1,2014-06-26 00:00:00,78,59,69.0,-2.0,57,61.0,0.0,4.0,1900-01-01 04:18:00,1900-01-01 19:31:00,0.0,29.34,30.04,6.2,5,6.8,2014,6,26,913.0,3481,6084,4761.0,4.0,3721.0,0.0,16.0,0.0,38.440000000000005,25,46.239999999999995,833569.0
2,2014-06-26 00:00:00,77,60,69.0,-2.0,60,63.0,0.0,4.0,1900-01-01 04:18:00,1900-01-01 19:31:00,0.0,29.38,30.03,5.5,6,7.1,2014,6,26,913.0,3600,5929,4761.0,4.0,3969.0,0.0,16.0,0.0,30.25,36,50.41,833569.0
1,2014-06-27 00:00:00,88,59,74.0,3.0,62,67.0,0.0,9.0,1900-01-01 04:18:00,1900-01-01 19:31:00,0.0,29.28,30.0,7.9,16,9.8,2014,6,27,913.0,3481,7744,5476.0,9.0,4489.0,0.0,81.0,0.0,62.410000000000004,256,96.04000000000002,833569.0
2,2014-06-27 00:00:00,91,62,77.0,3.0,65,70.0,0.0,12.0,1900-01-01 04:18:00,1900-01-01 19:31:00,0.0,29.34,29.98,7.2,16,9.0,2014,6,27,913.0,3844,8281,5929.0,9.0,4900.0,0.0,144.0,0.0,51.84,256,81.0,833569.0
1,2014-06-28 00:00:00,87,71,79.0,8.0,67,70.0,0.0,14.0,1900-01-01 04:19:00,1900-01-01 19:31:00,0.0,29.23,29.96,11.8,18,12.1,2014,6,28,912.0,5041,7569,6241.0,64.0,4900.0,0.0,196.0,0.0,139.24,324,146.41,831744.0
2,2014-06-28 00:00:00,88,75,82.0,8.0,70,73.0,0.0,17.0,1900-01-01 04:19:00,1900-01-01 19:31:00,0.16,29.31,29.95,11.1,17,11.7,2014,6,28,912.0,5625,7744,6724.0,64.0,5329.0,0.0,289.0,0.0256,123.21,289,136.89,831744.0
1,2014-06-29 00:00:00,85,69,77.0,6.0,67,71.0,0.0,12.0,1900-01-01 04:19:00,1900-01-01 19:31:00,0.07,29.2,29.9,12.3,21,12.9,2014,6,29,912.0,4761,7225,5929.0,36.0,5041.0,0.0,144.0,0.004900000000000001,151.29000000000002,441,166.41,831744.0
2,2014-06-29 00:00:00,88,71,80.0,6.0,70,73.0,0.0,15.0,1900-01-01 04:19:00,1900-01-01 19:31:00,0.04,29.26,29.89,12.4,21,13.2,2014,6,29,912.0,5041,7744,6400.0,36.0,5329.0,0.0,225.0,0.0016,153.76000000000002,441,174.23999999999998,831744.0
1,2014-06-30 00:00:00,87,67,77.0,5.0,67,70.0,0.0,12.0,1900-01-01 04:19:00,1900-01-01 19:31:00,2.6,29.05,29.77,6.3,20,12.6,2014,6,30,912.0,4489,7569,5929.0,25.0,4900.0,0.0,144.0,6.760000000000001,39.69,400,158.76,831744.0
2,2014-06-30 00:00:00,88,68,78.0,5.0,71,73.0,0.0,13.0,1900-01-01 04:19:00,1900-01-01 19:31:00,2.06,29.1,29.75,9.0,19,12.7,2014,6,30,912.0,4624,7744,6084.0,25.0,5329.0,0.0,169.0,4.2436,81.0,361,161.29,831744.0
1,2014-07-01 00:00:00,80,67,74.0,2.0,60,65.0,0.0,9.0,1900-01-01 04:20:00,1900-01-01 19:31:00,0.0,29.02,29.72,12.3,24,12.4,2014,7,1,911.0,4489,6400,5476.0,4.0,4225.0,0.0,81.0,0.0,151.29000000000002,576,153.76000000000002,829921.0
2,2014-07-01 00:00:00,84,68,76.0,2.0,64,68.0,0.0,11.0,1900-01-01 04:20:00,1900-01-01 19:31:00,0.04,29.08,29.71,14.9,24,14.6,2014,7,1,911.0,4624,7056,5776.0,4.0,4624.0,0.0,121.0,0.0016,222.01000000000002,576,213.16,829921.0
1,2014-07-02 00:00:00,70,56,63.0,-9.0,53,57.0,2.0,0.0,1900-01-01 04:20:00,1900-01-01 19:31:00,0.12,29.23,29.92,5.3,30,9.6,2014,7,2,911.0,3136,4900,3969.0,81.0,3249.0,4.0,0.0,0.0144,28.09,900,92.16,829921.0
2,2014-07-02 00:00:00,74,58,66.0,-9.0,56,60.0,0.0,1.0,1900-01-01 04:20:00,1900-01-01 19:31:00,0.12,29.28,29.9,6.3,30,9.7,2014,7,2,911.0,3364,5476,4356.0,81.0,3600.0,0.0,1.0,0.0144,39.69,900,94.08999999999999,829921.0
1,2014-07-03 00:00:00,76,56,66.0,-6.0,48,56.0,0.0,1.0,1900-01-01 04:21:00,1900-01-01 19:31:00,0.07,29.41,30.11,2.2,30,6.8,2014,7,3,910.0,3136,5776,4356.0,36.0,3136.0,0.0,1.0,0.004900000000000001,4.840000000000001,900,46.239999999999995,828100.0
2,2014-07-03 00:00:00,75,57,66.0,-6.0,51,58.0,0.0,1.0,1900-01-01 04:21:00,1900-01-01 19:31:00,0.05,29.47,30.1,1.8,1,7.0,2014,7,3,910.0,3249,5625,4356.0,36.0,3364.0,0.0,1.0,0.0025000000000000005,3.24,1,49.0,828100.0
1,2014-07-04 00:00:00,79,58,69.0,-3.0,48,57.0,0.0,4.0,1900-01-01 04:22:00,1900-01-01 19:30:00,0.0,29.54,30.26,2.9,6,7.2,2014,7,4,908.0,3364,6241,4761.0,9.0,3249.0,0.0,16.0,0.0,8.41,36,51.84,824464.0
2,2014-07-04 00:00:00,79,60,70.0,-3.0,50,59.0,0.0,5.0,1900-01-01 04:22:00,1900-01-01 19:30:00,0.0,29.6,30.25,2.8,6,7.1,2014,7,4,908.0,3600,6241,4900.0,9.0,3481.0,0.0,25.0,0.0,7.839999999999999,36,50.41,824464.0
1,2014-07-05 00:00:00,77,60,69.0,-3.0,54,60.0,0.0,4.0,1900-01-01 04:22:00,1900-01-01 19:30:00,0.0,29.41,30.16,8.0,21,8.3,2014,7,5,908.0,3600,5929,4761.0,9.0,3600.0,0.0,16.0,0.0,64.0,441,68.89000000000001,824464.0
2,2014-07-05 00:00:00,79,63,71.0,-3.0,55,62.0,0.0,6.0,1900-01-01 04:22:00,1900-01-01 19:30:00,0.01,29.47,30.15,9.2,21,9.6,2014,7,5,908.0,3969,6241,5041.0,9.0,3844.0,0.0,36.0,0.0001,84.63999999999999,441,92.16,824464.0
1,2014-07-06 00:00:00,87,63,75.0,3.0,63,68.0,0.0,10.0,1900-01-01 04:23:00,1900-01-01 19:30:00,0.0,29.1,29.85,11.8,22,12.3,2014,7,6,907.0,3969,7569,5625.0,9.0,4624.0,0.0,100.0,0.0,139.24,484,151.29000000000002,822649.0
2,2014-07-06 00:00:00,89,66,78.0,3.0,66,70.0,0.0,13.0,1900-01-01 04:23:00,1900-01-01 19:30:00,0.0,29.17,29.84,12.5,22,12.9,2014,7,6,907.0,4356,7921,6084.0,9.0,4900.0,0.0,169.0,0.0,156.25,484,166.41,822649.0
1,2014-07-07 00:00:00,88,71,80.0,8.0,63,69.0,0.0,15.0,1900-01-01 04:23:00,1900-01-01 19:30:00,0.63,29.0,29.72,6.9,27,8.6,2014,7,7,907.0,5041,7744,6400.0,64.0,4761.0,0.0,225.0,0.39690000000000003,47.61000000000001,729,73.96,822649.0
2,2014-07-07 00:00:00,89,72,81.0,8.0,66,71.0,0.0,16.0,1900-01-01 04:23:00,1900-01-01 19:30:00,0.48,29.05,29.7,9.1,27,10.3,2014,7,7,907.0,5184,7921,6561.0,64.0,5041.0,0.0,256.0,0.2304,82.80999999999999,729,106.09000000000002,822649.0
1,2014-07-08 00:00:00,81,66,74.0,1.0,59,65.0,0.0,9.0,1900-01-01 04:24:00,1900-01-01 19:29:00,0.54,29.01,29.7,10.9,28,12.0,2014,7,8,905.0,4356,6561,5476.0,1.0,4225.0,0.0,81.0,0.2916,118.81,784,144.0,819025.0
2,2014-07-08 00:00:00,84,70,77.0,1.0,62,68.0,0.0,12.0,1900-01-01 04:24:00,1900-01-01 19:29:00,0.48,29.07,29.69,11.5,27,13.0,2014,7,8,905.0,4900,7056,5929.0,1.0,4624.0,0.0,144.0,0.2304,132.25,729,169.0,819025.0
1,2014-07-09 00:00:00,80,62,71.0,-2.0,54,61.0,0.0,6.0,1900-01-01 04:25:00,1900-01-01 19:29:00,0.0,29.25,29.93,6.8,32,8.4,2014,7,9,904.0,3844,6400,5041.0,4.0,3721.0,0.0,36.0,0.0,46.239999999999995,1024,70.56,817216.0
2,2014-07-09 00:00:00,81,64,73.0,-2.0,58,64.0,0.0,8.0,1900-01-01 04:25:00,1900-01-01 19:29:00,0.0,29.31,29.91,3.0,1,6.1,2014,7,9,904.0,4096,6561,5329.0,4.0,4096.0,0.0,64.0,0.0,9.0,1,37.209999999999994,817216.0
1,2014-07-10 00:00:00,79,60,70.0,-3.0,53,60.0,0.0,5.0,1900-01-01 04:25:00,1900-01-01 19:29:00,0.0,29.42,30.13,4.1,10,4.4,2014,7,10,904.0,3600,6241,4900.0,9.0,3600.0,0.0,25.0,0.0,16.81,100,19.360000000000003,817216.0
2,2014-07-10 00:00:00,78,63,71.0,-3.0,56,62.0,0.0,6.0,1900-01-01 04:25:00,1900-01-01 19:29:00,0.0,29.49,30.11,4.5,9,5.4,2014,7,10,904.0,3969,6084,5041.0,9.0,3844.0,0.0,36.0,0.0,20.25,81,29.160000000000004,817216.0
1,2014-07-11 00:00:00,81,60,71.0,-2.0,54,61.0,0.0,6.0,1900-01-01 04:26:00,1900-01-01 19:28:00,0.01,29.42,30.14,5.1,18,5.4,2014,7,11,902.0,3600,6561,5041.0,4.0,3721.0,0.0,36.0,0.0001,26.009999999999998,324,29.160000000000004,813604.0
2,2014-07-11 00:00:00,83,63,73.0,-2.0,54,63.0,0.0,8.0,1900-01-01 04:26:00,1900-01-01 19:28:00,0.0,29.48,30.13,5.5,17,6.5,2014,7,11,902.0,3969,6889,5329.0,4.0,3969.0,0.0,64.0,0.0,30.25,289,42.25,813604.0
1,2014-07-12 00:00:00,80,70,75.0,2.0,66,69.0,0.0,10.0,1900-01-01 04:27:00,1900-01-01 19:28:00,0.47,29.23,29.97,9.1,20,10.5,2014,7,12,901.0,4900,6400,5625.0,4.0,4761.0,0.0,100.0,0.22089999999999999,82.80999999999999,400,110.25,811801.0
2,2014-07-12 00:00:00,81,70,76.0,2.0,69,72.0,0.0,11.0,1900-01-01 04:27:00,1900-01-01 19:28:00,3.31,29.3,29.96,8.6,21,10.6,2014,7,12,901.0,4900,6561,5776.0,4.0,5184.0,0.0,121.0,10.956100000000001,73.96,441,112.36,811801.0
1,2014-07-13 00:00:00,85,68,77.0,4.0,61,67.0,0.0,12.0,1900-01-01 04:28:00,1900-01-01 19:27:00,0.01,29.18,29.9,8.9,28,9.7,2014,7,13,899.0,4624,7225,5929.0,16.0,4489.0,0.0,144.0,0.0001,79.21000000000001,784,94.08999999999999,808201.0
2,2014-07-13 00:00:00,86,71,79.0,4.0,65,69.0,0.0,14.0,1900-01-01 04:28:00,1900-01-01 19:27:00,0.04,29.24,29.88,9.1,27,10.0,2014,7,13,899.0,5041,7396,6241.0,16.0,4761.0,0.0,196.0,0.0016,82.80999999999999,729,100.0,808201.0
1,2014-07-14 00:00:00,80,61,71.0,-2.0,54,61.0,0.0,6.0,1900-01-01 04:28:00,1900-01-01 19:27:00,0.2,29.11,29.83,7.3,31,8.1,2014,7,14,899.0,3721,6400,5041.0,4.0,3721.0,0.0,36.0,0.04000000000000001,53.29,961,65.61,808201.0
2,2014-07-14 00:00:00,81,64,73.0,-2.0,57,63.0,0.0,8.0,1900-01-01 04:28:00,1900-01-01 19:27:00,0.37,29.17,29.81,5.9,30,7.4,2014,7,14,899.0,4096,6561,5329.0,4.0,3969.0,0.0,64.0,0.1369,34.81,900,54.760000000000005,808201.0
1,2014-07-15 00:00:00,70,55,63.0,-11.0,50,56.0,2.0,0.0,1900-01-01 04:29:00,1900-01-01 19:26:00,0.05,29.21,29.91,10.0,30,10.5,2014,7,15,897.0,3025,4900,3969.0,121.0,3136.0,4.0,0.0,0.0025000000000000005,100.0,900,110.25,804609.0
2,2014-07-15 00:00:00,71,57,64.0,-11.0,53,58.0,1.0,0.0,1900-01-01 04:29:00,1900-01-01 19:26:00,0.05,29.26,29.91,10.0,29,10.4,2014,7,15,897.0,3249,5041,4096.0,121.0,3364.0,1.0,0.0,0.0025000000000000005,100.0,841,108.16000000000001,804609.0
1,2014-07-16 00:00:00,72,55,64.0,-10.0,47,55.0,1.0,0.0,1900-01-01 04:30:00,1900-01-01 19:25:00,0.0,29.29,30.0,3.3,2,7.4,2014,7,16,895.0,3025,5184,4096.0,100.0,3025.0,1.0,0.0,0.0,10.889999999999999,4,54.760000000000005,801025.0
2,2014-07-16 00:00:00,73,56,65.0,-10.0,50,57.0,0.0,0.0,1900-01-01 04:30:00,1900-01-01 19:25:00,0.0,29.36,30.0,3.2,2,7.1,2014,7,16,895.0,3136,5329,4225.0,100.0,3249.0,0.0,0.0,0.0,10.240000000000002,4,50.41,801025.0
1,2014-07-17 00:00:00,78,54,66.0,-8.0,50,57.0,0.0,1.0,1900-01-01 04:31:00,1900-01-01 19:25:00,0.0,29.37,30.08,3.0,12,5.5,2014,7,17,894.0,2916,6084,4356.0,64.0,3249.0,0.0,1.0,0.0,9.0,144,30.25,799236.0
2,2014-07-17 00:00:00,78,58,68.0,-8.0,53,60.0,0.0,3.0,1900-01-01 04:31:00,1900-01-01 19:25:00,0.0,29.43,30.07,2.5,15,5.1,2014,7,17,894.0,3364,6084,4624.0,64.0,3600.0,0.0,9.0,0.0,6.25,225,26.009999999999998,799236.0
1,2014-07-18 00:00:00,79,59,69.0,-5.0,53,60.0,0.0,4.0,1900-01-01 04:32:00,1900-01-01 19:24:00,0.0,29.39,30.12,5.7,14,6.9,2014,7,18,892.0,3481,6241,4761.0,25.0,3600.0,0.0,16.0,0.0,32.49,196,47.61000000000001,795664.0
2,2014-07-18 00:00:00,81,64,73.0,-5.0,55,62.0,0.0,8.0,1900-01-01 04:32:00,1900-01-01 19:24:00,0.0,29.46,30.1,4.9,16,6.2,2014,7,18,892.0,4096,6561,5329.0,25.0,3844.0,0.0,64.0,0.0,24.010000000000005,256,38.440000000000005,795664.0
1,2014-07-19 00:00:00,80,57,69.0,-5.0,52,60.0,0.0,4.0,1900-01-01 04:33:00,1900-01-01 19:23:00,0.0,29.33,30.05,4.2,11,4.6,2014,7,19,890.0,3249,6400,4761.0,25.0,3600.0,0.0,16.0,0.0,17.64,121,21.159999999999997,792100.0
2,2014-07-19 00:00:00,80,62,71.0,-5.0,56,63.0,0.0,6.0,1900-01-01 04:33:00,1900-01-01 19:23:00,0.0,29.39,30.04,3.2,9,4.3,2014,7,19,890.0,3844,6400,5041.0,25.0,3969.0,0.0,36.0,0.0,10.240000000000002,81,18.49,792100.0
1,2014-07-20 00:00:00,82,60,71.0,-3.0,56,63.0,0.0,6.0,1900-01-01 04:33:00,1900-01-01 19:23:00,0.0,29.31,30.03,4.0,22,4.5,2014,7,20,890.0,3600,6724,5041.0,9.0,3969.0,0.0,36.0,0.0,16.0,484,20.25,792100.0
2,2014-07-20 00:00:00,84,66,75.0,-3.0,59,65.0,0.0,10.0,1900-01-01 04:33:00,1900-01-01 19:23:00,0.0,29.37,30.01,3.8,23,4.4,2014,7,20,890.0,4356,7056,5625.0,9.0,4225.0,0.0,100.0,0.0,14.44,529,19.360000000000003,792100.0
1,2014-07-21 00:00:00,86,63,75.0,1.0,61,66.0,0.0,10.0,1900-01-01 04:34:00,1900-01-01 19:22:00,0.0,29.34,30.05,6.9,20,7.2,2014,7,21,888.0,3969,7396,5625.0,1.0,4356.0,0.0,100.0,0.0,47.61000000000001,400,51.84,788544.0
2,2014-07-21 00:00:00,87,68,78.0,1.0,63,69.0,0.0,13.0,1900-01-01 04:34:00,1900-01-01 19:22:00,0.0,29.41,30.04,7.6,19,8.0,2014,7,21,888.0,4624,7569,6084.0,1.0,4761.0,0.0,169.0,0.0,57.76,361,64.0,788544.0
1,2014-07-22 00:00:00,90,69,80.0,6.0,67,71.0,0.0,15.0,1900-01-01 04:35:00,1900-01-01 19:21:00,0.01,29.27,29.97,8.3,22,11.9,2014,7,22,886.0,4761,8100,6400.0,36.0,5041.0,0.0,225.0,0.0001,68.89000000000001,484,141.61,784996.0
2,2014-07-22 00:00:00,91,72,82.0,6.0,70,74.0,0.0,17.0,1900-01-01 04:35:00,1900-01-01 19:21:00,0.19,29.34,29.96,9.6,21,12.9,2014,7,22,886.0,5184,8281,6724.0,36.0,5476.0,0.0,289.0,0.0361,92.16,441,166.41,784996.0
1,2014-07-23 00:00:00,75,59,67.0,-7.0,51,58.0,0.0,2.0,1900-01-01 04:36:00,1900-01-01 19:20:00,0.0,29.41,30.12,15.7,2,16.1,2014,7,23,884.0,3481,5625,4489.0,49.0,3364.0,0.0,4.0,0.0,246.48999999999998,4,259.21000000000004,781456.0
2,2014-07-23 00:00:00,76,64,70.0,-7.0,56,61.0,0.0,5.0,1900-01-01 04:36:00,1900-01-01 19:20:00,0.0,29.47,29.97,16.4,2,16.7,2014,7,23,884.0,4096,5776,4900.0,49.0,3721.0,0.0,25.0,0.0,268.96,4,278.89,781456.0
1,2014-07-24 00:00:00,75,57,66.0,-8.0,47,56.0,0.0,1.0,1900-01-01 04:37:00,1900-01-01 19:19:00,0.0,29.39,30.11,6.2,5,8.8,2014,7,24,882.0,3249,5625,4356.0,64.0,3136.0,0.0,1.0,0.0,38.440000000000005,25,77.44000000000001,777924.0
2,2014-07-24 00:00:00,75,60,68.0,-8.0,52,59.0,0.0,3.0,1900-01-01 04:37:00,1900-01-01 19:19:00,0.0,29.44,30.1,5.0,4,8.2,2014,7,24,882.0,3600,5625,4624.0,64.0,3481.0,0.0,9.0,0.0,25.0,16,67.24,777924.0
1,2014-07-25 00:00:00,75,55,65.0,-9.0,54,60.0,0.0,0.0,1900-01-01 04:38:00,1900-01-01 19:18:00,0.0,29.24,29.98,8.4,21,9.1,2014,7,25,880.0,3025,5625,4225.0,81.0,3600.0,0.0,0.0,0.0,70.56,441,82.80999999999999,774400.0
2,2014-07-25 00:00:00,77,60,69.0,-9.0,57,62.0,0.0,4.0,1900-01-01 04:38:00,1900-01-01 19:18:00,0.0,29.31,29.97,8.7,21,9.2,2014,7,25,880.0,3600,5929,4761.0,81.0,3844.0,0.0,16.0,0.0,75.68999999999998,441,84.63999999999999,774400.0
1,2014-07-26 00:00:00,84,68,76.0,2.0,63,67.0,0.0,11.0,1900-01-01 04:39:00,1900-01-01 19:18:00,0.0,29.1,29.83,3.9,24,5.5,2014,7,26,879.0,4624,7056,5776.0,4.0,4489.0,0.0,121.0,0.0,15.209999999999999,576,30.25,772641.0
2,2014-07-26 00:00:00,85,70,78.0,2.0,67,70.0,0.0,13.0,1900-01-01 04:39:00,1900-01-01 19:18:00,0.0,29.16,29.81,7.0,23,8.1,2014,7,26,879.0,4900,7225,6084.0,4.0,4900.0,0.0,169.0,0.0,49.0,529,65.61,772641.0
1,2014-07-27 00:00:00,87,65,76.0,2.0,59,66.0,0.0,11.0,1900-01-01 04:40:00,1900-01-01 19:17:00,0.02,29.08,29.77,12.2,30,15.0,2014,7,27,877.0,4225,7569,5776.0,4.0,4356.0,0.0,121.0,0.0004,148.83999999999997,900,225.0,769129.0
2,2014-07-27 00:00:00,89,66,78.0,2.0,62,68.0,0.0,13.0,1900-01-01 04:40:00,1900-01-01 19:17:00,0.04,29.13,29.75,11.4,30,14.2,2014,7,27,877.0,4356,7921,6084.0,4.0,4624.0,0.0,169.0,0.0016,129.96,900,201.64,769129.0
1,2014-07-28 00:00:00,73,59,66.0,-8.0,48,56.0,0.0,1.0,1900-01-01 04:41:00,1900-01-01 19:16:00,0.0,29.33,30.03,9.2,36,11.1,2014,7,28,875.0,3481,5329,4356.0,64.0,3136.0,0.0,1.0,0.0,84.63999999999999,1296,123.21,765625.0
2,2014-07-28 00:00:00,73,62,68.0,-8.0,50,58.0,0.0,3.0,1900-01-01 04:41:00,1900-01-01 19:16:00,0.0,29.38,30.01,10.0,36,12.2,2014,7,28,875.0,3844,5329,4624.0,64.0,3364.0,0.0,9.0,0.0,100.0,1296,148.83999999999997,765625.0
1,2014-07-29 00:00:00,81,58,70.0,-4.0,53,60.0,0.0,5.0,1900-01-01 04:42:00,1900-01-01 19:15:00,0.01,29.28,30.0,8.4,30,9.6,2014,7,29,873.0,3364,6561,4900.0,16.0,3600.0,0.0,25.0,0.0001,70.56,900,92.16,762129.0
2,2014-07-29 00:00:00,81,60,71.0,-4.0,55,62.0,0.0,6.0,1900-01-01 04:42:00,1900-01-01 19:15:00,0.0,29.34,29.99,4.8,29,8.0,2014,7,29,873.0,3600,6561,5041.0,16.0,3844.0,0.0,36.0,0.0,23.04,841,64.0,762129.0
1,2014-07-30 00:00:00,79,59,69.0,-5.0,54,60.0,0.0,4.0,1900-01-01 04:43:00,1900-01-01 19:14:00,0.0,29.29,30.01,2.2,33,7.0,2014,7,30,871.0,3481,6241,4761.0,25.0,3600.0,0.0,16.0,0.0,4.840000000000001,1089,49.0,758641.0
2,2014-07-30 00:00:00,80,61,71.0,-5.0,58,62.0,0.0,6.0,1900-01-01 04:43:00,1900-01-01 19:14:00,0.0,29.36,30.0,1.1,6,5.4,2014,7,30,871.0,3721,6400,5041.0,25.0,3844.0,0.0,36.0,0.0,1.2100000000000002,36,29.160000000000004,758641.0
1,2014-07-31 00:00:00,84,59,72.0,-2.0,55,62.0,0.0,7.0,1900-01-01 04:44:00,1900-01-01 19:13:00,0.0,29.3,30.01,8.0,26,8.4,2014,7,31,869.0,3481,7056,5184.0,4.0,3844.0,0.0,49.0,0.0,64.0,676,70.56,755161.0
2,2014-07-31 00:00:00,85,63,74.0,-2.0,59,65.0,0.0,9.0,1900-01-01 04:44:00,1900-01-01 19:13:00,0.0,29.36,30.0,7.6,25,8.5,2014,7,31,869.0,3969,7225,5476.0,4.0,4225.0,0.0,81.0,0.0,57.76,625,72.25,755161.0
1,2014-08-01 00:00:00,85,62,74.0,1.0,56,63.0,0.0,9.0,1900-01-01 04:45:00,1900-01-01 19:11:00,0.15,29.34,30.06,2.4,22,6.9,2014,8,1,866.0,3844,7225,5476.0,1.0,3969.0,0.0,81.0,0.0225,5.76,484,47.61000000000001,749956.0
2,2014-08-01 00:00:00,83,67,75.0,1.0,60,65.0,0.0,10.0,1900-01-01 04:45:00,1900-01-01 19:11:00,0.21,29.41,30.05,5.5,23,7.3,2014,8,1,866.0,4489,6889,5625.0,1.0,4225.0,0.0,100.0,0.04409999999999999,30.25,529,53.29,749956.0
1,2014-08-02 00:00:00,86,59,73.0,0.0,53,61.0,0.0,8.0,1900-01-01 04:46:00,1900-01-01 19:10:00,0.0,29.4,30.11,1.6,4,4.2,2014,8,2,864.0,3481,7396,5329.0,0.0,3721.0,0.0,64.0,0.0,2.5600000000000005,16,17.64,746496.0
2,2014-08-02 00:00:00,84,63,74.0,0.0,56,63.0,0.0,9.0,1900-01-01 04:46:00,1900-01-01 19:10:00,0.0,29.46,30.1,2.6,5,4.6,2014,8,2,864.0,3969,7056,5476.0,0.0,3969.0,0.0,81.0,0.0,6.760000000000001,25,21.159999999999997,746496.0
1,2014-08-03 00:00:00,87,62,75.0,2.0,58,65.0,0.0,10.0,1900-01-01 04:47:00,1900-01-01 19:09:00,0.0,29.38,30.09,4.5,26,6.9,2014,8,3,862.0,3844,7569,5625.0,4.0,4225.0,0.0,100.0,0.0,20.25,676,47.61000000000001,743044.0
2,2014-08-03 00:00:00,87,66,77.0,2.0,62,67.0,0.0,12.0,1900-01-01 04:47:00,1900-01-01 19:09:00,0.0,29.44,30.08,2.6,20,6.5,2014,8,3,862.0,4356,7569,5929.0,4.0,4489.0,0.0,144.0,0.0,6.760000000000001,400,42.25,743044.0
1,2014-08-04 00:00:00,87,67,77.0,4.0,60,65.0,0.0,12.0,1900-01-01 04:48:00,1900-01-01 19:08:00,2.76,29.34,30.06,0.4,33,7.5,2014,8,4,860.0,4489,7569,5929.0,16.0,4225.0,0.0,144.0,7.617599999999999,0.16000000000000003,1089,56.25,739600.0
2,2014-08-04 00:00:00,88,68,78.0,4.0,64,69.0,0.0,13.0,1900-01-01 04:48:00,1900-01-01 19:08:00,1.82,29.39,30.04,3.3,30,8.9,2014,8,4,860.0,4624,7744,6084.0,16.0,4761.0,0.0,169.0,3.3124000000000002,10.889999999999999,900,79.21000000000001,739600.0
1,2014-08-05 00:00:00,80,64,72.0,-1.0,62,65.0,0.0,7.0,1900-01-01 04:49:00,1900-01-01 19:07:00,0.0,29.31,30.03,4.8,3,6.3,2014,8,5,858.0,4096,6400,5184.0,1.0,4225.0,0.0,49.0,0.0,23.04,9,39.69,736164.0
2,2014-08-05 00:00:00,80,68,74.0,-1.0,66,69.0,0.0,9.0,1900-01-01 04:49:00,1900-01-01 19:07:00,0.07,29.37,30.01,2.3,4,5.2,2014,8,5,858.0,4624,6400,5476.0,1.0,4761.0,0.0,81.0,0.004900000000000001,5.289999999999999,16,27.040000000000003,736164.0
1,2014-08-06 00:00:00,80,62,71.0,-2.0,54,61.0,0.0,6.0,1900-01-01 04:50:00,1900-01-01 19:06:00,0.0,29.34,30.05,5.1,3,6.3,2014,8,6,856.0,3844,6400,5041.0,4.0,3721.0,0.0,36.0,0.0,26.009999999999998,9,39.69,732736.0
2,2014-08-06 00:00:00,81,65,73.0,-2.0,57,64.0,0.0,8.0,1900-01-01 04:50:00,1900-01-01 19:06:00,0.0,29.39,30.03,4.8,3,6.3,2014,8,6,856.0,4225,6561,5329.0,4.0,4096.0,0.0,64.0,0.0,23.04,9,39.69,732736.0
